id,product_id,size,variant_price,description
8067,946,"Waist 32"" Length 32""",18.0,"As the UK’s largest and leading schoolwear supplier, Banner is passionate about making every student look and feel great by producing sustainable and affordable quality schoolwear. The Banner Falmouth trousers are built for durability and comfort - lasting through the rigours of school life and providing fantastic value for money. This stylish and smart uniform essential even comes with a belt included for the perfect fit.
flat front
internal waist adjuster
two side pockets
back pocket with button
security pocket with zip
hook and bar fastening with button extension
spare button
Fabric & care
65% recycled polyester
35% biodegradable viscose
Click here for our symbols glossary"
8068,946,"Waist 32"" Length 34""",18.0,"As the UK’s largest and leading schoolwear supplier, Banner is passionate about making every student look and feel great by producing sustainable and affordable quality schoolwear. The Banner Falmouth trousers are built for durability and comfort - lasting through the rigours of school life and providing fantastic value for money. This stylish and smart uniform essential even comes with a belt included for the perfect fit.
flat front
internal waist adjuster
two side pockets
back pocket with button
security pocket with zip
hook and bar fastening with button extension
spare button
Fabric & care
65% recycled polyester
35% biodegradable viscose
Click here for our symbols glossary"
8069,946,"Waist 34"" Length 32""",18.0,"As the UK’s largest and leading schoolwear supplier, Banner is passionate about making every student look and feel great by producing sustainable and affordable quality schoolwear. The Banner Falmouth trousers are built for durability and comfort - lasting through the rigours of school life and providing fantastic value for money. This stylish and smart uniform essential even comes with a belt included for the perfect fit.
flat front
internal waist adjuster
two side pockets
back pocket with button
security pocket with zip
hook and bar fastening with button extension
spare button
Fabric & care
65% recycled polyester
35% biodegradable viscose
Click here for our symbols glossary"
8070,946,"Waist 34"" Length 34""",18.0,"As the UK’s largest and leading schoolwear supplier, Banner is passionate about making every student look and feel great by producing sustainable and affordable quality schoolwear. The Banner Falmouth trousers are built for durability and comfort - lasting through the rigours of school life and providing fantastic value for money. This stylish and smart uniform essential even comes with a belt included for the perfect fit.
flat front
internal waist adjuster
two side pockets
back pocket with button
security pocket with zip
hook and bar fastening with button extension
spare button
Fabric & care
65% recycled polyester
35% biodegradable viscose
Click here for our symbols glossary"
8071,946,"Waist 36"" Length 34""",18.0,"As the UK’s largest and leading schoolwear supplier, Banner is passionate about making every student look and feel great by producing sustainable and affordable quality schoolwear. The Banner Falmouth trousers are built for durability and comfort - lasting through the rigours of school life and providing fantastic value for money. This stylish and smart uniform essential even comes with a belt included for the perfect fit.
flat front
internal waist adjuster
two side pockets
back pocket with button
security pocket with zip
hook and bar fastening with button extension
spare button
Fabric & care
65% recycled polyester
35% biodegradable viscose
Click here for our symbols glossary"
8072,946,"Waist 38"" Length 32""",20.0,"As the UK’s largest and leading schoolwear supplier, Banner is passionate about making every student look and feel great by producing sustainable and affordable quality schoolwear. The Banner Falmouth trousers are built for durability and comfort - lasting through the rigours of school life and providing fantastic value for money. This stylish and smart uniform essential even comes with a belt included for the perfect fit.
flat front
internal waist adjuster
two side pockets
back pocket with button
security pocket with zip
hook and bar fastening with button extension
spare button
Fabric & care
65% recycled polyester
35% biodegradable viscose
Click here for our symbols glossary"
8073,946,"Waist 38"" Length 34""",20.0,"As the UK’s largest and leading schoolwear supplier, Banner is passionate about making every student look and feel great by producing sustainable and affordable quality schoolwear. The Banner Falmouth trousers are built for durability and comfort - lasting through the rigours of school life and providing fantastic value for money. This stylish and smart uniform essential even comes with a belt included for the perfect fit.
flat front
internal waist adjuster
two side pockets
back pocket with button
security pocket with zip
hook and bar fastening with button extension
spare button
Fabric & care
65% recycled polyester
35% biodegradable viscose
Click here for our symbols glossary"
8074,946,"Waist 40"" Length 32""",20.0,"As the UK’s largest and leading schoolwear supplier, Banner is passionate about making every student look and feel great by producing sustainable and affordable quality schoolwear. The Banner Falmouth trousers are built for durability and comfort - lasting through the rigours of school life and providing fantastic value for money. This stylish and smart uniform essential even comes with a belt included for the perfect fit.
flat front
internal waist adjuster
two side pockets
back pocket with button
security pocket with zip
hook and bar fastening with button extension
spare button
Fabric & care
65% recycled polyester
35% biodegradable viscose
Click here for our symbols glossary"
8075,946,"Waist 40"" Length 34""",20.0,"As the UK’s largest and leading schoolwear supplier, Banner is passionate about making every student look and feel great by producing sustainable and affordable quality schoolwear. The Banner Falmouth trousers are built for durability and comfort - lasting through the rigours of school life and providing fantastic value for money. This stylish and smart uniform essential even comes with a belt included for the perfect fit.
flat front
internal waist adjuster
two side pockets
back pocket with button
security pocket with zip
hook and bar fastening with button extension
spare button
Fabric & care
65% recycled polyester
35% biodegradable viscose
Click here for our symbols glossary"
8076,946,"Waist 42"" Unfinished Length",20.0,"As the UK’s largest and leading schoolwear supplier, Banner is passionate about making every student look and feel great by producing sustainable and affordable quality schoolwear. The Banner Falmouth trousers are built for durability and comfort - lasting through the rigours of school life and providing fantastic value for money. This stylish and smart uniform essential even comes with a belt included for the perfect fit.
flat front
internal waist adjuster
two side pockets
back pocket with button
security pocket with zip
hook and bar fastening with button extension
spare button
Fabric & care
65% recycled polyester
35% biodegradable viscose
Click here for our symbols glossary"
8077,946,"Waist 44"" Unfinished Length",22.0,"As the UK’s largest and leading schoolwear supplier, Banner is passionate about making every student look and feel great by producing sustainable and affordable quality schoolwear. The Banner Falmouth trousers are built for durability and comfort - lasting through the rigours of school life and providing fantastic value for money. This stylish and smart uniform essential even comes with a belt included for the perfect fit.
flat front
internal waist adjuster
two side pockets
back pocket with button
security pocket with zip
hook and bar fastening with button extension
spare button
Fabric & care
65% recycled polyester
35% biodegradable viscose
Click here for our symbols glossary"
