schoolsupplier_id,id,name,link,price,image
6,105,Clackmannan  PrimaryTie ,https://scotcrestschools.co.uk/Find-Your-School/Clackmannanshire/Clackmannan-PS/Clackmannan-Tie?limit=100,£7.00,https://scotcrestschools.co.uk/image/cache/data/journal2/transparent-250x250.png
6,106,Clackmannan Primary Sweatshirt,https://scotcrestschools.co.uk/Find-Your-School/Clackmannanshire/Clackmannan-PS/Sweatshirt-CLACKSWEAT?limit=100,£9.95,https://scotcrestschools.co.uk/image/cache/data/journal2/transparent-250x250.png
6,107,Girls Bib Pinafore,https://scotcrestschools.co.uk/Find-Your-School/Clackmannanshire/Clackmannan-PS/Girls-Bib-Pinafore?limit=100,£14.99,https://scotcrestschools.co.uk/image/cache/catalog/CPIG68-main-250x250.jpg
6,108,Junior Girls Bib Pinafore - Blue Tartan,https://scotcrestschools.co.uk/Find-Your-School/Clackmannanshire/Clackmannan-PS/Junior-Girls-Bib-Pinafore-Blue-Tartan?limit=100,£18.95,https://scotcrestschools.co.uk/image/cache/catalog/PIN112-BLUE36-TARTAN-1_1600x%20(1)-250x250.jpg
6,109,Junior Girls Kilt - Blue Tartan,https://scotcrestschools.co.uk/Find-Your-School/Clackmannanshire/Clackmannan-PS/Junior-Girls-Kilt--Blue-Tartan?limit=100,£17.50,https://scotcrestschools.co.uk/image/cache/catalog/SK105B-BLUE-1_600x-250x250.jpg
6,110,Junior Girls Skirt - Box Pleat - Blue Tartan,https://scotcrestschools.co.uk/Find-Your-School/Clackmannanshire/Clackmannan-PS/Junior-Girls-Skirt--Box-Pleat--Blue-Tartan?limit=100,£15.00,https://scotcrestschools.co.uk/image/cache/catalog/JSK117-BLUE36-TARTAN-1_600x-250x250.jpg
6,111,Thermo Bottle,https://scotcrestschools.co.uk/Find-Your-School/Clackmannanshire/Clackmannan-PS/Thermo-bottle?limit=100,£12.99,https://scotcrestschools.co.uk/image/cache/catalog/black-galaxy-250x250.jpeg
6,112,Clackmannan Primary Sweat Cardigan,https://scotcrestschools.co.uk/Find-Your-School/Clackmannanshire/Clackmannan-PS/Cardigan-CLACKCARD?limit=100,£11.95,https://scotcrestschools.co.uk/image/cache/catalog/ckackman-royal-sweat-cardigan-250x250.jpg
6,113,Clackmannan Primary Poloshirt,https://scotcrestschools.co.uk/Find-Your-School/Clackmannanshire/Clackmannan-PS/Polo-CLACKPOLO?limit=100,£7.95,https://scotcrestschools.co.uk/image/cache/catalog/clackman-white-polo-250x250.jpg
6,114,Clackmannan Primary Boys Slip Over,https://scotcrestschools.co.uk/Find-Your-School/Clackmannanshire/Clackmannan-PS/Boys-Slip-Over-CLACKBSO?limit=100,£12.50,https://scotcrestschools.co.uk/image/cache/catalog/clackman-boys-royal-slipover-250x250.jpg
6,115,Clackmannan Primary Reversible Jacket,https://scotcrestschools.co.uk/Find-Your-School/Clackmannanshire/Clackmannan-PS/Reversible-jacket-CLACKREV?limit=100,£24.99,https://scotcrestschools.co.uk/image/cache/data/journal2/transparent-250x250.png
